created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-01-29 21:00:11+00:00,RT @TarekFatah: Indian Islamic cleric Ilyas Sharafuddin says in a bizarre statement that #Allah has punished #China by unleashing the #Coro…,AnkurBhutaniIND,gurugram haryana india,"यदा यदा हि धर्मस्य ग्लानिर्भवति भारत 
अभ्युत्थानमधर्मस्य तदात्मानं सृजाम्यहम्‌ ॥
राष्ट्रहित सर्वोपरि 🇮🇳",586,730,33415,False,Indian Islamic cleric Ilyas Sharafuddin says in a bizarre statement that #Allah has punished #China by unleashing the #Coronavirus on them.  https://t.co/78itWVAJ0G
2020-01-29 21:00:14+00:00,"RT @attentionsucker: @RahulGandhi Rahul Gandhi and his followers have nothing to worry about coronavirus. It is said, it affects the brain",MahiHerambha,india,"Marketing Professional-Shipping & Logistics, राष्ट्र सर्वोपरि-राष्ट्र सर्वप्रथम, Blessed to be followed by Hon PM @narendramodi ji",20089,3673,195050,False,"@RahulGandhi Rahul Gandhi and his followers have nothing to worry about coronavirus. It is said, it affects the brain"
2020-01-29 21:00:23+00:00,RT @people: Major Cruise Lines Cancel Trips to China As Deadly Coronavirus Spreads https://t.co/Wv4UScEeL0,salinderss,punjab india,"🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳https://t.co/SPGIfM1UIR.
🇮🇳https://t.co/YfRWD0CJdC",4773,553,29677,False,Major Cruise Lines Cancel Trips to China As Deadly Coronavirus Spreads https://t.co/Wv4UScEeL0
2020-01-29 21:00:31+00:00,"Airlines halt, reduce China flights https://t.co/8aVPdUKehY",jobgujnews3,india,,31,250,20272,False,
2020-01-29 21:00:36+00:00,RT @hvgoenka: Here is all that you may want to know about #coronavirus. Do spread the awareness. https://t.co/stpW8ZrHAM,Naman_Jain22,bokaro steel city india,Trying to survive 😉,89,155,7962,False,Here is all that you may want to know about #coronavirus. Do spread the awareness. https://t.co/stpW8ZrHAM
2020-01-29 21:01:04+00:00,The outbreak of the deadly coronavirus has hit industrial metals hard. The London Metal Exchange’s (LME) index of base metal prices has plunged 7% since the first reports of the virus just over a week ago. https://t.co/8MScuKabke via @AndyHomeMetals,MiningAnalysts,australia india mexico,Mining analysts at EY with an interests in commodities and the risks and issues impacting the industry angie.beifus@au.ey.com Bhavya.Agarwal@gds.ey.com,5171,440,29820,False,
2020-01-29 21:01:24+00:00,"RT @cgledhill: Top 10 countries where Chinese tourists prefer to use mobile payment 👉 

https://t.co/Y9tws7dAPF #fintech #china https://t.c…",SACHINTAK55,pune india,"#BIGOBASKET #FOODICPUNE #PUNEPANDA #AAJKUCHTOOFANIFOODI #PUNEPICITY #JOBIGMARKET #SALESACHIN #SALESUN ☀ #TEAMAGIC #SALESUPER 
 #MAGICUSTOMERS #HRIVER",680,2061,29709,False,"Top 10 countries where Chinese tourists prefer to use mobile payment 👉 

https://t.co/Y9tws7dAPF #fintech #china https://t.co/RqtJwgvTYq"
2020-01-29 21:01:24+00:00,"RT @PIB_India: Advisory for #CoronaVirus

Homoeopathy for Prevention of Corona virus Infections

Unani Medicines useful in the symptomatic…",Rajatp32,new delhi india,In Seek Of Humor,86,1491,12289,False,"Advisory for #CoronaVirus

Homoeopathy for Prevention of Corona virus Infections

Unani Medicines useful in the symptomatic management of Corona Virus infection

Details here: https://t.co/OXC7PtM7L3"
2020-01-29 21:01:26+00:00,RT @ians_india: A 28-year-old man with a travel history to #China who was kept under observation at an isolation ward of the #PGI in #Chand…,Mahesh_Devnani,chandigarh india,"Associate Prof, Hospital Administration
#Fulbright #Chevening #SalzburgGlobal #JohnsHopkinsSPH #OxfordSBS #PGI #JLNMC #FRSPH #MAMS #DeltaOmega #UpsilonPhiDelta",905,486,2485,False,"A 28-year-old man with a travel history to #China who was kept under observation at an isolation ward of the #PGI in #Chandigarh has been tested negative for #coronavirus, the hospital said on Wednesday. https://t.co/FoMPqWcVWj"
2020-01-29 21:01:33+00:00,"RT @NSF: @NatSolarObs @AURADC @NSF_MPS The NSF's Inouye Solar Telescope provides unprecedented close-ups of the sun’s surface, but ultimate…",karthikramamur2,chennai india,Computer science engineer.. A freelancer in almost everything..!! And a POWFAG,153,1094,25802,False,"@NatSolarObs @AURADC @NSF_MPS The NSF's Inouye Solar Telescope provides unprecedented close-ups of the sun’s surface, but ultimately it will measure the sun’s corona – no total solar eclipse required. 😎

More: https://t.co/UsOrXJHaY1 

#SolarVision2020 https://t.co/DO0vf9ZzKC"
2020-01-29 21:01:40+00:00,"Fake news: 2000 rupee note has a nano GPS chip.

Real news: govt says Homeopathy will cure the disease from corona virus.",Ramanan_V,india,όχι; What are the questions?,3297,694,107289,False,
2020-01-29 21:24:58+00:00,"RT @cnni: Impeachment news continues to dominate Washington this week, but @bianca_nobilo is tracking today's other big headlines:

- Coron…",selberan,india kerala kollam uae,YOU ARE LOOKING GOOD,733,4973,87471,False,"Impeachment news continues to dominate Washington this week, but @bianca_nobilo is tracking today's other big headlines:

- Coronavirus

- Middle East plan

- British MEPs leave European Parliament

- Mike Pompeo in London

https://t.co/cI6D5fhCD4 https://t.co/RWXulJNI8v"
2020-01-29 21:25:14+00:00,"RT @cnni: Tibet, previously the last uninfected region of mainland China, announced its first suspected case of Wuhan coronavirus today. Th…",selberan,india kerala kollam uae,YOU ARE LOOKING GOOD,733,4973,87471,False,"Tibet, previously the last uninfected region of mainland China, announced its first suspected case of Wuhan coronavirus today. This suggests the virus is no longer just in dense urban areas, but has also spread to remote, rural corners of the country https://t.co/Ucp077jh8U"
2020-01-29 21:25:18+00:00,RT @cnni: The European Union has directed its member states to take steps to ensure their 5G networks are secure -- but its new guidelines…,selberan,india kerala kollam uae,YOU ARE LOOKING GOOD,733,4973,87471,False,The European Union has directed its member states to take steps to ensure their 5G networks are secure -- but its new guidelines stop well short of the blanket ban on China's Huawei sought by the United States. https://t.co/IG1MJCemMU
2020-01-29 21:25:29+00:00,"RT @cnni: British nationals returning from Wuhan will be quarantined for 14 days, the country's Health Secretary says https://t.co/RfvVcGAZ…",selberan,india kerala kollam uae,YOU ARE LOOKING GOOD,733,4973,87471,False,"British nationals returning from Wuhan will be quarantined for 14 days, the country's Health Secretary says https://t.co/RfvVcGAZhb"
2020-01-29 21:25:43+00:00,RT @cnni: Papua New Guinea has said it will refuse entry to travelers coming from Asia in an attempt to keep the Wuhan coronavirus out of t…,selberan,india kerala kollam uae,YOU ARE LOOKING GOOD,733,4973,87471,False,Papua New Guinea has said it will refuse entry to travelers coming from Asia in an attempt to keep the Wuhan coronavirus out of the country. https://t.co/HbsKkE2zrb
2020-01-29 21:26:01+00:00,"RT @cnni: Facebook, Ford and other high-profile companies have told their employees not to travel to China as the deadly coronavirus contin…",selberan,india kerala kollam uae,YOU ARE LOOKING GOOD,733,4973,87471,False,"Facebook, Ford and other high-profile companies have told their employees not to travel to China as the deadly coronavirus continues to spread https://t.co/Gc5MPEjFd2"
2020-01-29 21:27:01+00:00,"RT @manuconsultants: Send 3 Chinese guys to Shaheen Bagh &amp; announce they have Corona virus.
All anti CAA nautanki virus will disappear ! 
👍😂",jitenbdvt,bengaluru india,"Dealers in Plywood & Two Wheller Automobiles. Interested in Cricket and Politics, Nature lover, Bangalorean ❤️",51,254,2941,False,"Send 3 Chinese guys to Shaheen Bagh &amp; announce they have Corona virus.
All anti CAA nautanki virus will disappear ! 
👍😂"
2020-01-29 21:27:42+00:00,May The Almighty ALLAH The Exalted and the Destroyer of the evil may destroy you and your family Yana Harami https://t.co/byjFkXZtP5,RahmatullahAsh3,far deccan south india mtm vja,"یا صاحب الجمال و یا سید البشر
من وجھك المنیر لقد نور القمر
❤مدد يا رسول الله❤
اللهم صل على سيدنا و شفيعنا وحبيبنا و نبينا ومولانا محمد وعلى اله وصحبه وبارك وسلم",147,1482,7488,False,
2020-01-29 21:27:51+00:00,"RT @AuroraIntel: .@planetlabs releasing some comparison photos of #Wuhan, #China.",selberan,india kerala kollam uae,YOU ARE LOOKING GOOD,733,4973,87471,False,".@planetlabs releasing some comparison photos of #Wuhan, #China. https://t.co/DVfgberXiZ"
2020-01-29 21:27:57+00:00,@Hanscomb1993 @Azad_Hind_Fauz @BBCHindi I think u are a best porkistan blog . Do i refer @ImranKhanPTI  to give NISHANE PAKISTAN FOR this type of hard work on twitter. @PMOIndia @adgpi . Best keep it up begger porks of porkistan. Beware ur Father china makes dump of korona virus dump dead body land in near future.,SHAMBHOONATHSI8,varanasi india,INDIA IS MY BIRTHPLACE BUT I HATE OUR 90% PROPANGANDIST MINDSET PEOPLE WHO`S THINKING IS SO LOW TO MADE MENTALLY RETARDED POLITICIANS TO KING OF FREE DEMOCRECY.,6,96,818,False,
2020-01-29 21:28:47+00:00,"RT @CriticalCezanne: 5 pieces were cut from same sandwich bag &amp; put into plastic bags for 1 month.
1) touch by notebook
2) never touch by h…",veeresh1976,india,"अख बाज़ वर्गी , ते नियत साध वर्गी।",520,452,125989,False,"5 pieces were cut from same sandwich bag &amp; put into plastic bags for 1 month.
1) touch by notebook
2) never touch by hand
3) touch by dirty hands
4) touch by hand after soap wash
5) touch by hand after using hand sanitizer 
Conclusion: WASH YOUR HANDS!!

#coronavirus https://t.co/TBlDE1EJUp"
2020-01-29 21:28:55+00:00,"RT @HarunMaruf: Somali students in the Chinese city of Wuhan speak fear, loneliness, hunger, and appeal for evacuation https://t.co/cNxfaXU…",omaar18555,hyderabad india,"MBA(finance)
personal trainer.
advocates for the voiceless ones/minorities.retweets does not mean endorsement.views strictly mine.",163,502,811,False,"Somali students in the Chinese city of Wuhan speak fear, loneliness, hunger, and appeal for evacuation https://t.co/cNxfaXUF8j"
2020-01-29 21:29:01+00:00,"RT @UNICEFNZ: UNICEF delivered 6 metric tons of urgently needed respiratory masks and protective suits for health workers to Shanghai, #Chi…",selberan,india kerala kollam uae,YOU ARE LOOKING GOOD,733,4973,87471,False,"UNICEF delivered 6 metric tons of urgently needed respiratory masks and protective suits for health workers to Shanghai, #China, today. These supplies will support China’s response to the devastating #coronavirus outbreak. https://t.co/M3dydjm2LO"
2020-01-29 21:29:33+00:00,Twitter will tweak search results to fight coronavirus disinformation https://t.co/IwomAZNQ9M https://t.co/sXpQV39dmj,unite_digital,mumbai india,Helping entrepreneur to enhance brand visibility since 2009.,32,86,9773,False,
2020-01-29 21:29:38+00:00,"RT @eOrganiser: Corona virus a result of China's bio-warfare experiment, says Israeli biological warfare analyst: https://t.co/sqwwWkSTBk v…",veerupopuri,india,Rain abundance..,1741,1346,158936,False,"Corona virus a result of China's bio-warfare experiment, says Israeli biological warfare analyst: https://t.co/sqwwWkSTBk via @eOrganiser"
2020-01-29 21:29:48+00:00,"RT @SputnikInt: BREAKING: Google to temporarily shutter all offices in #China amid #coronavirus outbreak https://t.co/Efi4ISDvdU

@Google h…",selberan,india kerala kollam uae,YOU ARE LOOKING GOOD,733,4973,87471,False,"BREAKING: Google to temporarily shutter all offices in #China amid #coronavirus outbreak https://t.co/Efi4ISDvdU

@Google https://t.co/chbZJQyvKX"
2020-01-29 21:29:55+00:00,"RT @nelvaldez: Hasta el momento las aerolíneas que han suspendido vuelos a #China por #Coeonavirus son:

🟠Lufthansa
🟠British Airways
🟠Ameri…",selberan,india kerala kollam uae,YOU ARE LOOKING GOOD,733,4973,87471,False,"Hasta el momento las aerolíneas que han suspendido vuelos a #China por #Coeonavirus son:

🟠Lufthansa
🟠British Airways
🟠American Airways
🟠United Airlines
🟠Cathay Pacific
🟠Lion Air
🟠Air Seoul
🟠FinAir
🟠Air India"
