created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-01-23 14:58:48+00:00,"RT @IndoPac_Info: #coronavirus:

3 people in Scotland being treated for suspected cases of #Coronavirus 

Around 300,000 people fled from #…",krishanjee,india,,910,2542,312919,False,"#coronavirus:

3 people in Scotland being treated for suspected cases of #Coronavirus 

Around 300,000 people fled from #Wuhan in just one day before its lockdown. Who knows how many of them are carriers and where will they go? 

The measures were taken way, way too late. https://t.co/YANN9wPbsq"
2020-01-23 14:59:15+00:00,"RT @tanvi_madan: ""Over 500 Indian students study in the Wuhan city's medical colleges...But most of them appear to have left for home for t…",pankukiddo,new delhi india,"Love my life,
hate feminism.
love my country
Dharma means seeking for truth.
yes I'm a bhakt....so what",30,68,6199,False,"""Over 500 Indian students study in the Wuhan city's medical colleges...But most of them appear to have left for home for the Chinese New Year holidays."" 
[Indian health authorities will be hoping they weren't infected before returning]
https://t.co/PmrBF70lKU"
2020-01-23 14:58:09+00:00,RT @Ra_Bies: China is battling with Wuhan virus causing loss of lives but some insensitive women are busy showing their biceps on Instagram…,AnoopYadav50854,india,Be the who you are. Don't change for anyone!,191,537,23515,False,"China is battling with Wuhan virus causing loss of lives but some insensitive women are busy showing their biceps on Instagram, some are sharing pics with red, blue hair &amp; many are enjoying eating biryani at Shaheen Bagh not realising  this virus is spread by eating biryani only"
2020-01-23 14:58:27+00:00,RT @niccijsmith: Singapore confirms first case of Wuhan virus https://t.co/8yOPAsedb1,iamLuckyAjeet,new delhi india,,133,71,28532,False,Singapore confirms first case of Wuhan virus https://t.co/8yOPAsedb1
2020-01-23 14:57:15+00:00,RT @avarakai: A short thread on Wuhan ground situation. These are first hand accounts. Posting only what can be posted that doesn't endange…,Bhartiyalist,mumbai india,"https://t.co/MuZXTNp6nc
Priyam Bharatam Tat Sada Vandaniyam 🙏🇮🇳",619,740,122621,False,"A short thread on Wuhan ground situation. These are first hand accounts. Posting only what can be posted that doesn't endanger my friend's security.

#WuhanCoronavirus"
2020-01-23 14:57:41+00:00,"@PMOIndia @JPN_PMO @realDonaldTrump  The coronavirus in China is spreading, and largely could have been prevented. This was 2 days after 49 cases were confirmed in Wuhan, China. The Chinese government is trying to save face, and now it is backfiring.  https://t.co/HgFiCbfrvO",MangalD05657166,madhya pradesh india,"PhD student IIT, indore",3,12,147,False,
2020-01-23 14:56:49+00:00,"RT @IndoPac_Info: #coronavirus:

3 people in Scotland being treated for suspected cases of #Coronavirus 

Around 300,000 people fled from #…",PeeliHaldi,india,Politics ¦ Dharma ¦ Religion ¦ Culture ¦ गरम दल,9224,986,80919,False,"#coronavirus:

3 people in Scotland being treated for suspected cases of #Coronavirus 

Around 300,000 people fled from #Wuhan in just one day before its lockdown. Who knows how many of them are carriers and where will they go? 

The measures were taken way, way too late. https://t.co/YANN9wPbsq"
2020-01-23 14:55:46+00:00,"RT @IndoPac_Info: #coronavirus:

3 people in Scotland being treated for suspected cases of #Coronavirus 

Around 300,000 people fled from #…",spectrum_seven,delhi india,Law grad CLC DU | Startup-Entrepreneur  Education | RT are not endorsements,209,1565,19579,False,"#coronavirus:

3 people in Scotland being treated for suspected cases of #Coronavirus 

Around 300,000 people fled from #Wuhan in just one day before its lockdown. Who knows how many of them are carriers and where will they go? 

The measures were taken way, way too late. https://t.co/YANN9wPbsq"
2020-01-23 14:55:54+00:00,India Offers To Host Olympic Boxing Qualifiers After Wuhan Cancellation Due To Coronavirus Outbreak https://t.co/0QPCsB08Ip,buzzitup_,india,All About Buzz- News- Trending- Bollywood- Humor- Food- And Much More! Get in touch with us on hello@buzzitup.in,106,56,18739,False,
2020-01-23 14:53:28+00:00,"RT @cnni: At least 17 people are dead in China and more than 500 are infected, as the Wuhan coronavirus continues to spread throughout Asia…",Tee001Tee,india,"Might know a thing or two...animals didn't join any religion or politics, they have right to life..humans! stop abusing animals...#AnimalRights",407,502,22207,False,"At least 17 people are dead in China and more than 500 are infected, as the Wuhan coronavirus continues to spread throughout Asia and across the world. Here's what we know so far: https://t.co/dfTKDS3jmt https://t.co/sfgmhE05vR"
