created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-05-03 21:12:13+00:00,"#freethetrip #nomoneyformigrànt #migrants #PMCaresFund
@bjp4mumbai @poonam_mahajan @narendramodi @PMOIndia 
This is time to do something for nation and the people got affected by lockdown 1/2/3 but our modi is busy for managing funds for next election",AIJAZAL92638983,mumbai india,POLITICAL SOCIALISM,15,17,277,False,
2020-05-03 21:12:13+00:00,"RT @ragipsoylu: Flock of sheep invades Turkey’s city of Samsun last night during the coronavirus lockdown 🐑 

https://t.co/Wmf4pKEGPM",CAJaiminGoswami,gandhinagar india,Audacious and booming gentleman,43,378,734,False,"Flock of sheep invades Turkey’s city of Samsun last night during the coronavirus lockdown 🐑 

https://t.co/Wmf4pKEGPM"
2020-05-03 21:12:15+00:00,RT @UnSubtleDesi: The Hindu publishes fake news claiming that Railways is charging extra money from stranded migrants to travel in special…,mukesh_oraon,india,Ex Tilaiyan|Traveller।Techie|Foodie|Sports enthusiast|Fitness freak|Namo Fan|RT's not endorsement| Following only nationalist| Wish me on 19th July,682,4169,24648,False,The Hindu publishes fake news claiming that Railways is charging extra money from stranded migrants to travel in special trains: Read details https://t.co/wmDRO7pRCU
2020-05-03 21:12:19+00:00,"RT @CsirHzc: Comprehensive report on the COVID-19 status in Andhra Pradesh as on May 3, 2020 @ramya_sanam @mdk1942 https://t.co/6iRlAgavkY",ramya_sanam,hyderabad india,,38,402,42,False,"Comprehensive report on the COVID-19 status in Andhra Pradesh as on May 3, 2020 @ramya_sanam @mdk1942 https://t.co/6iRlAgavkY"
2020-05-03 21:12:20+00:00,"RT @DeepikaBhardwaj: Prasoon Kumar Jha, an Infosys employee committed suicide in Pune on Tuesday jumping from 12th floor of a building duri…",vivekwiz,pune india,Varied Interests. Likes and retweets not endorsement. Not defined by Twitter handles I follow.,102,1288,10997,False,"Prasoon Kumar Jha, an Infosys employee committed suicide in Pune on Tuesday jumping from 12th floor of a building during #Lockdown He was in stress. His live-in partner threw him outta their home because he earned 1 Lac per annum less than her &amp; there were constant fights over it https://t.co/DcoySX1EsD"
2020-05-03 21:12:21+00:00,"RT @iamsrk: Extremely grateful to #IforIndia, @Its_Badshah &amp; @cacklerraj for music, lyrics &amp; for working overnight. Thanks Sunil for the ed…",Anmol_speaks,noida india,"Once studied in IIT K, Likes & RT are not endorsements, Indian",126,177,3013,False,"Extremely grateful to #IforIndia, @Its_Badshah &amp; @cacklerraj for music, lyrics &amp; for working overnight. Thanks Sunil for the edit. All so that I could sing. Ab bhai,lockdown mein mujhe gaate hue bhi jhelna padhega. AbRam is saying 'papa enough now!’ Par Sab Sahi Ho Jaayega! https://t.co/T7eLzBuC9Q"
2020-05-03 21:12:23+00:00,"RT @AskAnshul: West Bengal :

1. Few days ago in Howrah, policemen were attacked by a mob.
Today in Howrah, there was a peace rally for awa…",up_desiqueen,india,bhakt hoon mahadev ki,45,12,13200,False,"West Bengal :

1. Few days ago in Howrah, policemen were attacked by a mob.
Today in Howrah, there was a peace rally for awareness about lockdown in which 100s of people rallied.

2. More than 150 crude bombs found in East Midnapore. Police arrested a man named Kasemuddin."
2020-05-03 21:12:24+00:00,"RT @DDNational: PLEASE RETWEET
#IndiaFightsCorona

हे वीर तुझे नमन 🙏

Indian Armed Forces salute the Corona Warriors across the length and…",kklimbad,bhavnagar india,,13,465,339,False,"PLEASE RETWEET
#IndiaFightsCorona

हे वीर तुझे नमन 🙏

Indian Armed Forces salute the Corona Warriors across the length and breadth of the country today for their selfless service towards the Nation.

#IndiaSalutesCoronaWarriors https://t.co/DPKIS6fyDy"
2020-05-03 21:12:28+00:00,RT @NAN_DINI_: In the service of the nation I hereby volunteer to give a crash course in Simple Comprehensible English to our Babus so that…,awadheshkp,maharashtra india,RTs is not Endorsement,143,676,4674,False,"In the service of the nation I hereby volunteer to give a crash course in Simple Comprehensible English to our Babus so that they are better prepared for the next crisis. 
#TwoMinuteMaggieFramework https://t.co/NTuIZOQKWI"
2020-05-03 21:12:28+00:00,Can’t say yes but the game is on the behalf of scary corona? https://t.co/9HjPCNU87m,DMCUSTOM2,bhavnagar india,my name is Dilavar Malek running n work shop bike modifications n paint job have work in k.s.a for 15 years,12,40,290,False,
2020-05-03 21:12:33+00:00,"RT @BTSTXTgenre: We can be streaming DNA, Participating in the AU, trending postitive hashtags, keep up our streaming, do positive projects…",kingseokjinwbk,india kolkata,𝙎𝙝𝙚/𝙃𝙚𝙧 || 14 || 𝘼𝙍𝙈𝙔𝙈𝙊𝘼 || 𝙤𝙩7 + 𝙤𝙩5 𝙗𝙞𝙖𝙨𝙚𝙙 || 𝘿𝙚𝙨𝙞 𝙖𝙧𝙢𝙮 || 𝙎𝙤𝙛𝙩 𝙎𝙩𝙖𝙣 𝙪𝙬𝙪 || my parents are my world💜,110,272,259,False,"We can be streaming DNA, Participating in the AU, trending postitive hashtags, keep up our streaming, do positive projects since we need it. We really really need a BTS lockdown and the sooner everyone spreads this, the better."
2020-05-03 21:12:35+00:00,"RT @narendramodi: Saluting those who are at the forefront, bravely fighting COVID-19. 

Great gesture by our armed forces. https://t.co/C5q…",Pobbathi_Venku,hyderabad india,"Pls donate to #BharatKeVeer
https://t.co/WhEMe2bnaW",624,3889,347257,False,"Saluting those who are at the forefront, bravely fighting COVID-19. 

Great gesture by our armed forces. https://t.co/C5qtQqKxmA"
2020-05-03 21:12:38+00:00,RT @swapan55: With @MamataOfficial wilfully disregarding lockdown norms in Red Zones—the police-sanctioned celebratory procession in Tikiap…,KausshalJain,india,A Proud Indian-Marwari Jain Entrepreneur here to spread positivity and help everyone in need 🙏❤️🇮🇳,93,379,1163,False,"With @MamataOfficial wilfully disregarding lockdown norms in Red Zones—the police-sanctioned celebratory procession in Tikiapara, Howrah, being the latest example—it is time for the Centre to consider steps. There is a growing case for reading the provisions of Art 355 to WBengal"
2020-05-03 21:12:38+00:00,RT @Yuvraj31662595: A very saddened news had come before some days. A Corona warrior Dr. Rajendra Prasaad has suicide cause of MLA Prakash…,ShiveshwarJha,india,,152,224,440,False,"A very saddened news had come before some days. A Corona warrior Dr. Rajendra Prasaad has suicide cause of MLA Prakash Jarwal (AAP Party). Nd most big thing that Arvind Kejriwal has no any action against Prakash Jarwal yet.
#ShamelessKejriwal 
@atulpradhansp 
@KPGBJP https://t.co/gh3B3Etf1N"
2020-05-03 21:12:39+00:00,"RT @NriStranded: @PMOIndia @paurushsh @CovidIndiaSeva
🇺🇸 *HAS NOT* banned entry from 🇮🇳 Yet 6 wks into lockdown 1000s of NRIs remain strand…",NriStranded,india,Championing the cause of non-residents stranded in India amidst Covid-19 lockdown,1007,0,4585,False,"@PMOIndia @paurushsh @CovidIndiaSeva
🇺🇸 *HAS NOT* banned entry from 🇮🇳 Yet 6 wks into lockdown 1000s of NRIs remain stranded IN 🇮🇳 &amp; completely forgotten 😧 #HelpNRIsReturnToUSA reunite families &amp; save livelihood. At the very least allow #OutboundFlightsFromIndiaNOW 🙏"
2020-05-03 21:12:47+00:00,"RT @NorbertElekes: CHINA: Pandemic epicenter Wuhan says it has zero coronavirus patients in hospitals, all of them have been discharged.",thesagarsachdev,pune india,"| Live the Life you love, Love the Life you Live. | :)",173,1133,3019,False,"CHINA: Pandemic epicenter Wuhan says it has zero coronavirus patients in hospitals, all of them have been discharged."
2020-05-03 21:12:49+00:00,RT @kavita_krishnan: Anand Teltumbde is known to have serious respiratory issues making him esp vulnerable to Covid-19 - yet his health and…,rayeesiyaana,mumbai india,retweet doesn't mean endorsement. If you are bhaakkt or hater please avoid my profile. kattar hindustani. 100% anti fascist!!,140,309,22909,False,"Anand Teltumbde is known to have serious respiratory issues making him esp vulnerable to Covid-19 - yet his health and life are jeopardised by jailing him under UAPA.
Three months pregnant Safoora Zargar - jailed under UAPA.
These atrocities have to STOP!
#FightCoronaNotActivists"
2020-05-03 21:12:50+00:00,"RT @ShwetaS44059728: HAPPY BIRTHDAY TO OUR LEADER
The resolve and determination you are showing to deal with the Corona crisis is exemplary…",Bhupend25015194,alwar india,young leaders at Twitter VIP account original (jat),98,1414,1730,False,"HAPPY BIRTHDAY TO OUR LEADER
The resolve and determination you are showing to deal with the Corona crisis is exemplary.
You are an true inspiration for all of us.May God keep blessing you with strength and good health. https://t.co/Ottc79wobF"
2020-05-03 21:12:53+00:00,RT @NorbertElekes: USA: Statewide stay-at-home order in Kansas will be lifted on Monday.,RakshithBJ2,bengaluru india,"Civil Engineer, Veggie, Crickie, Yuvraj Singh fan, Love Indian Army and Indian Cricket team 😍",516,188,394614,False,USA: Statewide stay-at-home order in Kansas will be lifted on Monday.
2020-05-03 21:12:53+00:00,"RT @Corona_Update_: New York reports 3,438 new cases of coronavirus and 280 new deaths.

Total of 316,415 cases and 19,189 deaths.",DrPayelMondal,india,"MD Pathologist
♑🔬📚🎼🎨🐶🌱🍳",1277,1428,8093,False,"New York reports 3,438 new cases of coronavirus and 280 new deaths.

Total of 316,415 cases and 19,189 deaths."
2020-05-03 21:12:56+00:00,"RT @itspcofficial: Even if two people smile at each other in WB, @DilipGhoshBJP   would proclaim from a Zoom call dharna or a press confere…",TirthadeepK,kolkata india,"Alumnus of Cambridge University, UK; JNU and Presidency College, Calcutta. Interested in sports, history & politics.  All views are personal.",86,1348,2812,False,"Even if two people smile at each other in WB, @DilipGhoshBJP   would proclaim from a Zoom call dharna or a press conference that lockdown is violated beyond no means.  However, this is a case of Gujarat and not a word regarding it will escape his lips. https://t.co/ib2zoXvDNf"
2020-05-03 21:13:00+00:00,"RT @WHOSEARO: FACT:

Spraying or introducing bleach or another disinfectant into your body WILL NOT protect you against #COVIDー19 and can b…",mi_awasthi,noida india,"👉work at Government of India                                   
👉Asst. at Labour Commission office उ0प्र0सरकार
👉work at Labour Department, UP",392,1406,1309,False,"FACT:

Spraying or introducing bleach or another disinfectant into your body WILL NOT protect you against #COVIDー19 and can be dangerous.

#coronavirus
#KnowTheFacts https://t.co/HD11zp6Stx"
2020-05-03 21:13:02+00:00,RT @INCIndia: What is evident is that the Indian economy was in no way ready to handle the impact of COVID19 &amp; the only reason for that is…,SeCongressi,new delhi india,"I support Congress || I love Congress || 
2024 - RaGa it is 🙏",507,959,3253,False,What is evident is that the Indian economy was in no way ready to handle the impact of COVID19 &amp; the only reason for that is the mismanagement by the Modi govt. https://t.co/MMpWieUmHl
2020-05-03 21:13:05+00:00,"RT @IAMCouncil: The human toll of #Islamophobia_In_India poignantly captured by @LizPuranam in this @AlJazeera_World video report. Bigotry,…",MdSuhel62221883,lucknow india,"Un kā jo farz hai vo ahl-e-siyāsat jāneñ 

merā paiġhām mohabbat hai jahāñ tak pahuñche",1498,2005,12550,False,"The human toll of #Islamophobia_In_India poignantly captured by @LizPuranam in this @AlJazeera_World video report. Bigotry, brutality and economic boycott snuffing the sheer life out of India's Muslims! @OIC_OCI
@SecPompeo @LadyVelvet_HFQ @hrw @BBCWorld 
https://t.co/f7xCgd7fjV"
2020-05-03 21:13:07+00:00,"RT @iamsrk: Extremely grateful to #IforIndia, @Its_Badshah &amp; @cacklerraj for music, lyrics &amp; for working overnight. Thanks Sunil for the ed…",iamqamrulhoda,india,"!! A Human Being !!
 !! CSE Student !!
!! Photographer !!
Son, Brother, Friend, Indian !! 
Wish me on 12th Nov🎂.",3161,56,14236,False,"Extremely grateful to #IforIndia, @Its_Badshah &amp; @cacklerraj for music, lyrics &amp; for working overnight. Thanks Sunil for the edit. All so that I could sing. Ab bhai,lockdown mein mujhe gaate hue bhi jhelna padhega. AbRam is saying 'papa enough now!’ Par Sab Sahi Ho Jaayega! https://t.co/T7eLzBuC9Q"
2020-05-03 21:13:13+00:00,"RT @iamsrk: Extremely grateful to #IforIndia, @Its_Badshah &amp; @cacklerraj for music, lyrics &amp; for working overnight. Thanks Sunil for the ed…",_iamsaurav97,ranchi india,Trying to be a better person .,1327,453,57984,False,"Extremely grateful to #IforIndia, @Its_Badshah &amp; @cacklerraj for music, lyrics &amp; for working overnight. Thanks Sunil for the edit. All so that I could sing. Ab bhai,lockdown mein mujhe gaate hue bhi jhelna padhega. AbRam is saying 'papa enough now!’ Par Sab Sahi Ho Jaayega! https://t.co/T7eLzBuC9Q"
2020-05-03 21:13:15+00:00,"RT @iamsrk: Extremely grateful to #IforIndia, @Its_Badshah &amp; @cacklerraj for music, lyrics &amp; for working overnight. Thanks Sunil for the ed…",SaahithMedidi,hyderabad india,Keep Going !!,35,222,555,False,"Extremely grateful to #IforIndia, @Its_Badshah &amp; @cacklerraj for music, lyrics &amp; for working overnight. Thanks Sunil for the edit. All so that I could sing. Ab bhai,lockdown mein mujhe gaate hue bhi jhelna padhega. AbRam is saying 'papa enough now!’ Par Sab Sahi Ho Jaayega! https://t.co/T7eLzBuC9Q"
2020-05-03 21:13:17+00:00,RT @rajshekharTOI: 427 new positive Covid-19 cases have been reported in Delhi in last 24 hours.,mjmadhavjha1314,kolkata india,Computer Science Engineering at JIS College of Engineering,83,1031,18348,False,427 new positive Covid-19 cases have been reported in Delhi in last 24 hours. https://t.co/SUodgJv9E7
2020-05-03 21:13:20+00:00,"RT @iamsrk: Extremely grateful to #IforIndia, @Its_Badshah &amp; @cacklerraj for music, lyrics &amp; for working overnight. Thanks Sunil for the ed…",srabantic,india,"I am an entertainment journalist based in Mumbai from Ananda Bazar Patrika. Love everything abt entertainment, the films, shootings, stars. friday releases.",1124,1542,1566,False,"Extremely grateful to #IforIndia, @Its_Badshah &amp; @cacklerraj for music, lyrics &amp; for working overnight. Thanks Sunil for the edit. All so that I could sing. Ab bhai,lockdown mein mujhe gaate hue bhi jhelna padhega. AbRam is saying 'papa enough now!’ Par Sab Sahi Ho Jaayega! https://t.co/T7eLzBuC9Q"
2020-05-03 21:13:21+00:00,"RT @iamsrk: Extremely grateful to #IforIndia, @Its_Badshah &amp; @cacklerraj for music, lyrics &amp; for working overnight. Thanks Sunil for the ed…",jugal80400605,uttar pradesh india,,3,128,22,False,"Extremely grateful to #IforIndia, @Its_Badshah &amp; @cacklerraj for music, lyrics &amp; for working overnight. Thanks Sunil for the edit. All so that I could sing. Ab bhai,lockdown mein mujhe gaate hue bhi jhelna padhega. AbRam is saying 'papa enough now!’ Par Sab Sahi Ho Jaayega! https://t.co/T7eLzBuC9Q"
2020-05-03 21:13:25+00:00,"RT @iAsura_: West + OPEC = COVID.

COVID just extended domination of fossil fuels by at least two decades.",shrasiro,india,The most important thing is to enjoy your life – to be happy – it’s all that matters. Audrey Hepburn,142,139,36505,False,"West + OPEC = COVID.

COVID just extended domination of fossil fuels by at least two decades."
2020-05-03 21:13:25+00:00,RT @saurab_jp: @drmonika_langeh happy birthday 🎂🎊 and thank you for standing in the frontline to help save us all from the covid-19,Ind_NaMo_Bharat,heart of india,"Patriotic Indian, passionate about Indian Culture and Values. ITS ABOUT TIME THAT HINDUS GET STRONG N UNITED",82,159,1505,False,@drmonika_langeh happy birthday 🎂🎊 and thank you for standing in the frontline to help save us all from the covid-19
2020-05-03 21:13:26+00:00,RT @arabnews: #Spotlight: Majid Al Futtaim remains committed to its goal of opening 600 Vox screens in #SaudiArabia despite the #coronaviru…,Dr_Rajesh369,lucknow india,"MBBS frm KGMU,
MS Orthopaedics BHU Varanasi,
MCh Orthopedic,
Ex Ast. Professor Govt Medical College,
Social Activist, 
Freelancer Orthopedic Surgeon in Lucknow",753,4617,18654,False,"#Spotlight: Majid Al Futtaim remains committed to its goal of opening 600 Vox screens in #SaudiArabia despite the #coronavirus “tsunami.” Read the full interview with MAF chief executive Alain Bejjani 

https://t.co/CSu82dnibR https://t.co/lcgrqHBcV9"
