created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-04-16 01:14:52+00:00,RT @vp_offl: Biriyani in lockdown!! Wish @sunnxt has it with full piece 😬#uncensored #suntv,madhandeutsche,india germany,"Fan Of - Thalapthy Vijay,C.Ronoldo ,R. Nadal, R.Dravid  &Virat  Kohli 😎",585,1463,126238,False,Biriyani in lockdown!! Wish @sunnxt has it with full piece 😬#uncensored #suntv
2020-04-16 01:14:53+00:00,"RT @AskAnshul: After invention of term 'single source'

Now, 100s of scientists said: Tablighi Jamaat has no role in rise of Covid-19 cases…",lohia28,haryana india,Proud Bharatiya 🇮🇳 | राष्ट्रहित सर्वोपरि | भारत माता की जय 🇮🇳 |,40,139,556,False,"After invention of term 'single source'

Now, 100s of scientists said: Tablighi Jamaat has no role in rise of Covid-19 cases

Are these same scientists:

1. Who asked to remove CAA?

2. Who also criticized the steps taken after abrogation of Article 370?

Scientists or Ecosystem?"
2020-04-16 01:14:55+00:00,RT @peaceoutram: Appreciate the TS govt n ghmc for fixing battered roads in our area day and night. No disturbance to anyone! Just the way…,naveen_Red_E,hyderabad india,"man with many dreams but zero efforts
















here for aw'SAM'  @samanthaprabhu2 ❤❤❤
Martin Garrixer🤘+x


snapchat: naveen_rede",958,355,23173,False,"Appreciate the TS govt n ghmc for fixing battered roads in our area day and night. No disturbance to anyone! Just the way ppl are being urged to stay home and make best use of lockdown time, Govt is leading by example. Well done 👍🏻 👏🏻 👏🏻 👏🏻 @MinisterKTR @KTRTRS @CommissionrGHMC https://t.co/OQyvcilyzh"
2020-04-16 01:14:57+00:00,"RT @26Itbp: Contribution to Prime Minister's National Relief Fund by Special 26th BN ITBP
#Covid19
#Covid19India
#Special26thbn
#Coronafigh…",Rykux41XPE5eBGk,gwalior india,,8,20,189,False,"Contribution to Prime Minister's National Relief Fund by Special 26th BN ITBP
#Covid19
#Covid19India
#Special26thbn
#Coronafighters 
#CoronaWarriors https://t.co/ONeOCptPy2"
2020-04-16 01:14:59+00:00,"RT @spectatorindex: BREAKING: Almost 2,600 coronavirus deaths in the United States, the highest daily toll recorded since the pandemic bega…",madhandeutsche,india germany,"Fan Of - Thalapthy Vijay,C.Ronoldo ,R. Nadal, R.Dravid  &Virat  Kohli 😎",585,1463,126238,False,"BREAKING: Almost 2,600 coronavirus deaths in the United States, the highest daily toll recorded since the pandemic began."
2020-04-16 01:15:03+00:00,Open air food stalls are gonna be big post lockdown https://t.co/7lIqOngUmJ,paisatish,india,Author | Training | Consulting | Advertising | Brands | Insights | Market Research #MRX 🇮🇳 Also @insightsboutin1 @herearemyfaves @quizzingjourney,612,4051,27750,False,
2020-04-16 01:15:06+00:00,"RT @amitmalviya: Amidst mounting scrutiny on the quality and authenticity of Covid related data emanating from Bengal, Mamata Banerjee reso…",NirajSi48463635,tamil nadu india,G8 life,192,2404,39665,False,"Amidst mounting scrutiny on the quality and authenticity of Covid related data emanating from Bengal, Mamata Banerjee resorted to intimidating the press, threatening to lodge FIR against news outlets that report real numbers. Instead of gagging media, CM should reveal real facts. https://t.co/ZFca8MMnMJ"
2020-04-16 01:15:17+00:00,Cc:@USCIRF.. Have a look. https://t.co/uoiHXSxU5O,bb_raina,indirapuram gzb jammu india,"Electrical Engineer. Renewable Energy is d future if life on earth hz 2survive. Adoption of EVs is an effective way 2protect our envirnmen.
bbraina168@gmail.com",1019,724,48358,False,
2020-04-16 01:15:18+00:00,"RT @SunRisers: Picture perfect 🧡 

#OrangeArmy #SRH #StayAtHome #StaySafe | @davidwarner31 https://t.co/npW5DWE1CZ",SonuKum91703474,new delhi india,Student at DU,31,392,10745,False,"Picture perfect 🧡 

#OrangeArmy #SRH #StayAtHome #StaySafe | @davidwarner31 https://t.co/npW5DWE1CZ"
2020-04-16 01:15:19+00:00,"RT @vanitajain21: Really pained to see how cops &amp; doctors are risking their lives to save lives of those infected from 'The One Source'! 
C…",SudhirPuthran,bengaluru south india,UnStoppable !!!,1454,357,301456,False,"Really pained to see how cops &amp; doctors are risking their lives to save lives of those infected from 'The One Source'! 
Can't understand which is more dangerous for human kind...Corona or this One killer community??
@myogiadityanath @Ramesh_BJP @SwethaAjeeth @ArunDeshpande20 https://t.co/MwV53H8CKI"
2020-04-16 01:15:19+00:00,RT @BhaavnaArora: Religion is a bigger virus than COVID 19 in India. #Moradabad,ChepurRao,hyderabad india,Retd  Mech Engr   from  MOD. Interests: current affairs affecting lives of people Sympathiser and also critical of BJP .Feel CAA could be improved,82,96,22128,False,Religion is a bigger virus than COVID 19 in India. #Moradabad
2020-04-16 01:15:20+00:00,"RT @YearOfRat: Good lord. This thread is unbelievable.
There is justification of violence, and victim blaming. Doctors are at fault for not…",Sudarshan_Mlth,india,,697,268,126142,False,"Good lord. This thread is unbelievable.
There is justification of violence, and victim blaming. Doctors are at fault for not being able to convince patients that they need treatment.

A March 2020 account. 10 bucks say, this is a propaganda account. https://t.co/06oYdrDAPg"
2020-04-16 01:15:23+00:00,@sonalgoelias @gurugaman @DCsofIndia @mygovindia @cmohry @narendramodi_in @amritabhinder @SwachhBharatGov @thebetterindia @beingarun28 @urbanthoughts11 Keep smile doing always great work ma'am thanks 😊💐 #Lockdown3May #stayAthome,SHUKLAS_LBSNAA,india,"EX Student C.S.J.M. UNIVERSITY CAMPUS. completed my PGDA at Govt.polytechnic. listening music. chess and reading books.small poet,Speaker, Proud my nation.🙏💐",20,362,2775,False,
2020-04-16 01:15:24+00:00,"RT @Ethirajans: 38 tested positive for #COVID in Tamilnadu, today, 34 of them from #SingleSource.",ChepurRao,hyderabad india,Retd  Mech Engr   from  MOD. Interests: current affairs affecting lives of people Sympathiser and also critical of BJP .Feel CAA could be improved,82,96,22128,False,"38 tested positive for #COVID in Tamilnadu, today, 34 of them from #SingleSource."
2020-04-16 01:15:26+00:00,RT @ShamikaRavi: Here's a useful primer on sampling - for everyone concerned with COVID testing.,anuragsaxena005,gurgaon india,"Former #IBM #PwC #Accenture Strategy, Mentor of Change@NITI Aayog, leads Strategic Initiatives@MSC global offices, Xploring #Blockchain #AI #FinTech #Impactbond",705,1570,2737,False,Here's a useful primer on sampling - for everyone concerned with COVID testing. https://t.co/CIBAHtm97J
2020-04-16 01:15:27+00:00,"The Wuhan Health Organization DG and the Chinese monsters
FATAH: Questions need to be asked of the WHO and China https://t.co/6JLw8ZkdB3",debudpg,durgapur india,patriot first....for the motherland...not scared to offend,25,27,2051,False,
2020-04-16 01:15:29+00:00,"@MarkSimoneNY WHO couldn't got vaccine for SARS-CoV ( 2003 ) yet, It's Been Almost 17 Years Now, And You Want To Fund Them For SARS-CoV-2 Like Another 17 Years and After That New SARS-CoV-3 Will Come And This Process Will Continue. Bill Please Check The Past First Then Predict Future🙏🏻",Solecistic,himachal pradesh india,Don't Study Me You Won't Get Another Degree!,403,169,472,False,
