created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-01-31 01:00:07+00:00,"RT @Fenazs: Arab leaders have abandoned the Palestinians in their hour of need, the same way they’ve betrayed 8 million Muslims in Kashmir…",Janab_Shawarma,bengaluru india,Technology Recruiter,883,1472,19157,False,"Arab leaders have abandoned the Palestinians in their hour of need, the same way they’ve betrayed 8 million Muslims in Kashmir and 13 million in China.#MiddleEastPeace 
 @TRTWorld https://t.co/wQdfbXY0pO"
2020-01-31 01:00:08+00:00,"@benshapiro 

You nailed CNN

hehe

Hypocrisy of CNN Journalism https://t.co/cMbFdQ1NRO",u_ankit_,india,"Indian🇮🇳. Believe in Ideation💡Solution🔋Creation⚡ Innovation 🔦
5 Ds- Debate. Discussion. Dissent. 
          Disruption❌ Disturbance ❌",130,575,21231,False,
2020-01-31 01:00:08+00:00,"@spatranobis @Rezhasan WHO declares #coronavirus a global crisis; death toll mounts to 213

(@spatranobis reports)

https://t.co/Gtik7J5lff https://t.co/IvGNidQiOn",htTweets,india,"One of India's largest media companies. Latest news from around the world. Retweets are not endorsements

Telegram: https://t.co/oRjuzAvYUY",7262086,127,688957,True,
2020-01-31 01:00:14+00:00,"@narendramodi @AnilKhaitan2 #Tata Motors Oct - Dec profit has come from  #JaguarLandRover of Rs 3,484 Crores as retail sales in  #China rose 23.4% .  #Indian operations have not fared well .",AnilKhaitan2,new delhi india,"Former President-PHD Chamber , Chairman & Managing Director -Sunil Healthcare Ltd. and Chairman National Council Of Start Ups Of Assocham",357,167,3700,False,
2020-01-31 01:00:14+00:00,"RT @realDonaldTrump: Working closely with China and others on Coronavirus outbreak. Only 5 people in U.S., all in good recovery.",Bhanusinghup,basti india,आसमानी किताब एक बात बता दे तेरे बंदे इतने गद्दार कैसे है . रहते और खाते भारत का फिर पाक के वफादार कैसे है..!!!! #भारत_माता_की_जय,997,2605,13229,False,"Working closely with China and others on Coronavirus outbreak. Only 5 people in U.S., all in good recovery."
2020-01-31 01:00:19+00:00,RT @madhukishwar: Why is no TV channel discussing historic #BodoAccord &amp;letting the nation get to know two young heroes who made it possibl…,ashwinkg,the great land of sages india,"interested in tax, road trip freak and simple husband",32,101,3098,False,"Why is no TV channel discussing historic #BodoAccord &amp;letting the nation get to know two young heroes who made it possible.
We're sick of needless attention to #ShaheenBaghJamiaJehadis day after day.
Please Ignore the demonic forces &amp;focus on good people https://t.co/H5cbsIcGK9"
2020-01-31 01:00:22+00:00,"#CoronavirusOutbreak
Outbreak to Pandemic: 10 must watch Hollywood films on virus outbreaks - The New Indian Express https://t.co/Dm7GWftznc",ArtiSharma001,india bharat,"Mother, Wife; Teacher ( MA, MEd )🕉️ #IndiaNeedsSubramanianSwamyAsFinanceMinister_For10%GDP                    { *RTs/Likes Not Necessarily Endorsements #}",2126,5004,155133,False,
2020-01-31 01:00:27+00:00,"RT @cjwerleman: Arab leaders have failed Palestinians in their hour of need, the same way they’ve betrayed 8 million Muslims in Kashmir and…",NaginaIndia,india is my home,"Civilian Warrior , Anti-drugs, Punjabi,  With Mom And Dad, Single and Burdenless , Peaceful , Jahidi, Strive to Makes Things Better, I Love India | اردو",1058,1084,434,False,"Arab leaders have failed Palestinians in their hour of need, the same way they’ve betrayed 8 million Muslims in Kashmir and 13 million Muslims in China.

My latest for @TRTworld. https://t.co/Vew4aTs4hu"
2020-01-31 01:00:29+00:00,"RT @ThtKashmiriGuy: 1990 Kashmiri Hindu Genocide.
European Union keeps Quiet

Hindus being converted In Pak
European Union keeps Quite

Det…",cssmmisra,bhubaneswar india,,16,338,2796,False,"1990 Kashmiri Hindu Genocide.
European Union keeps Quiet

Hindus being converted In Pak
European Union keeps Quite

Detention camps in China
European Union keeps Quite

Article370 CAA &amp; NRC
All internal matters of India

And suddenly EU is concerned about Humanity &amp; human rights"
2020-01-31 01:00:36+00:00,ETHealthworld | Cruise ship in Italy in lockdown over feared coronavirus case https://t.co/phLuPVBYlt,ETHealthWorld,noida india,One stop platform that tracks all breaking news & analysis of the pulsating healthcare industry.,4988,1117,38761,True,
2020-01-31 01:00:40+00:00,"RT @masum_hoon_main: So ""Allah is the source of the virus"" 🤧🙄
#coronoavirus",TheGeniusStupid,india,Proud Indian 🇮🇳 | Jain | #RockMusic | #FictionNovels | #EnglishTVShows | #NoirCinema | #ManUtd | #Investor | Previously @bad_prit On Twitter since 2009,1418,887,28030,False,"So ""Allah is the source of the virus"" 🤧🙄
#coronoavirus https://t.co/rniYBifVW2"
