created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-01-30 23:01:58+00:00,"RT @rishibagree: With such adventurous food habits, it is no surprise that China is the epicentre of deadly #CoronaVirus https://t.co/sWjqw…",Kaustubh_K2,india,Computer Science Engineer,48,338,583,False,"With such adventurous food habits, it is no surprise that China is the epicentre of deadly #CoronaVirus https://t.co/sWjqwN64hH"
2020-01-30 23:02:15+00:00,"RT @Gounder_mahan: #coronarvirus: Watch this video👇and you'll feel the HUMANITY ❤ Even a small action can be appreciated...! 
 
#coronaviru…",smileygirlch,india,உங்களின் பிரவாகத்தில் நான் யாசிப்பது ஒரு துளி அன்பே. . https://t.co/thNzi9XWaH,4432,503,26162,False,"#coronarvirus: Watch this video👇and you'll feel the HUMANITY ❤ Even a small action can be appreciated...! 
 
#coronavirus #CoronavirusOutbreak https://t.co/Ct5j8EurJO"
2020-01-30 23:02:16+00:00,Advice for Travellers Returning from China: Let us protect ourselves from the novel Coronavirus outbreak and prioritise health &amp; hygiene by taking adequate precautions and following the appropriate guidelines. https://t.co/Gqreajb9kC,pankaj3470,new delhi india,"BJP: Convenor of RWA Cell , BJP Delhi State 
Social activist/reformer:
:General Secretary: FSDRWA 
Member: Governing Body 
Confederation NGOs of India",352,144,7491,False,
2020-01-30 23:02:26+00:00,Just in | Nationwide #coronavirus death toll in #China hits 212: official. AFP,the_hindu,chennai india,News feeds from India's National Newspaper,5928488,202,306194,True,
2020-01-30 23:02:36+00:00,"#Coronavirus
#coronavirus
#Australia

How thousands of Australians may have been exposed to coronavirus https://t.co/aYJVAayPli via @MailOnline",as_if_true,australia india,"United we stand, divided we fall. In pursuit of Truth...",4,31,345,False,
2020-01-30 23:02:59+00:00,RT @madhukishwar: Why is no TV channel discussing historic #BodoAccord &amp;letting the nation get to know two young heroes who made it possibl…,ArunPra01638451,hyderabad india,,217,2524,43225,False,"Why is no TV channel discussing historic #BodoAccord &amp;letting the nation get to know two young heroes who made it possible.
We're sick of needless attention to #ShaheenBaghJamiaJehadis day after day.
Please Ignore the demonic forces &amp;focus on good people https://t.co/H5cbsIcGK9"
2020-01-30 23:03:11+00:00,"RT @PeterSweden7: BREAKING🚨

The World Health Organization has declared the #CoronaVirus outbreak a global public health emergency.

Retwee…",abhiontwitt,bengaluru india,"# Ab lehrao Bhagwa, aur kar do elaan… Jeet swaraj ki hogi",299,1216,6814,False,"BREAKING🚨

The World Health Organization has declared the #CoronaVirus outbreak a global public health emergency.

Retweet if you agree it's time to stop all flights from affected areas now.

Why wasn't this done weeks ago???"
2020-01-30 23:03:16+00:00,"RT @WarsontheBrink: January 2020:

🇦🇺Australia fires
🇮🇩Indonesia floods
🇮🇶Soleimani killed
🇮🇷Shot down Ukrainian plane
🇵🇭Volcano eruption…",CLGAJJAR88,india,"Indian🇮🇳

RT#Endorsement.",93,1427,4250,False,"January 2020:

🇦🇺Australia fires
🇮🇩Indonesia floods
🇮🇶Soleimani killed
🇮🇷Shot down Ukrainian plane
🇵🇭Volcano eruption
🇭🇰Protests
🇷🇺PM resigned
🇵🇰Kashmir avalanches
🇹🇷Turkey earthquake
🇺🇸Impeachment
🇬🇧Brexit
🇫🇷Protests
🇺🇸Kobe Bryant died
🇯🇲Jamaica earthquake
🇨🇳Coronavirus outbreak"
2020-01-30 23:03:43+00:00,@one_by_two People stopped eating chinese food in India after they heard about Corona virus. @one_by_two,EzazShaikh14,india,Crack Good Jokes.,5,100,6,False,
2020-01-30 23:03:53+00:00,"RT @UNICEF: The novel #coronavirus is officially a public health emergency of international concern, @WHO has declared.

#2019nCov is sprea…",RanjiveMadhu,india,,13,85,744,False,"The novel #coronavirus is officially a public health emergency of international concern, @WHO has declared.

#2019nCov is spreading fast and time is not on our side. We're working with partners to help protect children and halt the virus now.

https://t.co/9IXITMxbmD"
