created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-05-01 22:01:48+00:00,"RT @imMAK02: Safoora Zargar is student of Jamia Millia Islamia university.

She is pregnant but Modi's Delhi Police has arrested her and ch…",iamshareeef,hyderabad india,"Teacher by profession.
loves learning.
RT's are not endorsed",330,307,23275,False,"Safoora Zargar is student of Jamia Millia Islamia university.

She is pregnant but Modi's Delhi Police has arrested her and charged  under UAPA.

Please raise voice for her and other students/Activists who framed by police.

#ReleaseJMIPeople https://t.co/TsNGGgM4S0"
2020-05-01 22:01:51+00:00,"RT @tasmia_doll: Rest in peace brother😔
We miss you #SidharthJamwal
Plz stop hatred🙏
spread ❤ &amp; 
positivity,
We really dont know how many d…",AshwiniChavan78,mumbai india,"An ex-cabin crew who is still love with Aviation ✈✈✈✈✈✈ 

waiting to be back to her love soonish 😁😁😁😁

https://t.co/aV8dQ80QpU",397,1090,66192,False,"Rest in peace brother😔
We miss you #SidharthJamwal
Plz stop hatred🙏
spread ❤ &amp; 
positivity,
We really dont know how many days we live,
Life is uncertain,
May god save us 4m this corona. https://t.co/tjVylhoTAX"
2020-05-01 22:01:52+00:00,"RT @AyshaRenna: The video is from Ahmedabad, Gujarat. Police  stopped an ambulance, allegedly abused driver and accused him of spreading #C…",ajitkhosla,new delhi india,congressman. Will follow every congress supporter. let's be together and fight this out.  Truth always wins.,660,1122,73238,False,"The video is from Ahmedabad, Gujarat. Police  stopped an ambulance, allegedly abused driver and accused him of spreading #Covid19.Cops detained Ambulance which belong to Jamiat Ulema-e-Hind, Noorjahan Shaikh had to carry her 2yo sick daughter to hospital.

#Islamophobia_In_India https://t.co/0ezpt4FP0A"
2020-05-01 22:02:00+00:00,"United States of America (USA) approves Gilead's remdesivir drug for #coronavirus patients, says President Donald Trump: AFP news agency",ANI,india,"Asian News International. Multi-media news agency, content for information platforms: TV, Internet, broadband, newspapers, mobiles https://t.co/PjGRhL4qvg",4450237,0,413016,True,
2020-05-01 22:02:05+00:00,"RT @MrKeepItRegular: Meanwhile in China, they are treating Africans worse and blaming them because of the virus",GoldenTri141921,people s republic of india,Aim-To Establish Laicite' in India. Hikikomori #DestroyTheAadhaar #Repeal295A #SpeechBill #PoliceReforms Mera Fascism tere fascism se achcha hai ✊🏽,695,2791,55905,False,"Meanwhile in China, they are treating Africans worse and blaming them because of the virus https://t.co/rCYOVRmwP6"
2020-05-01 22:02:13+00:00,"@RungtaCollege Spending my time to enjoy my photography skills. Enhancing the detailing during #Lockdown 📷📸

@RungtaCollege
#ContestAlert 
#quarantine 

@blessedkamal
@GauravP26479152
@mysterioussu
@Aniketw1551
@witty_vishal
@Vaibhvtweets
@coolkishore59 https://t.co/jWJgcum0eV",guptashubhamece,agra india,"Er by education, Tr by profession, Writer/Poet by passion, Electronics gadgets enthusiast, Contest freak, Inspired by Simple Living High Thinking.",193,811,17003,False,
2020-05-01 22:02:14+00:00,"@desi_dime 1862

#DDMaharashtraDayContest
#StayHome #StaySafe #quarantine
@desi_dime

Join 
@blessedkamal
@witty_vishal
@pinkyk1980
@3Madhvi
@chilled_Sup 
@Jay_parmar17 
@Sanjiv_34
@shivams009  
@mysterioussu 
@SingerUsha09",Nitish_nix,india,"LETS LIVE THE LIVE, LOVE THE LIFE",1180,0,44307,False,
2020-05-01 22:02:15+00:00,"RT @desi_dime: Want to test your knowledge? Alright let’s do it!  
Q.8 #DDMaharashtraDay 

#Quarantine #stayhome #staysafe #quiz #contest #…",Nitish_nix,india,"LETS LIVE THE LIVE, LOVE THE LIFE",1180,0,44307,False,"Want to test your knowledge? Alright let’s do it!  
Q.8 #DDMaharashtraDay 

#Quarantine #stayhome #staysafe #quiz #contest #playtime #StayAtHomeSaveLives #fridaymorning #1stMay #LaborDay #LabourDay2020 #maharashtraday #maharashtraday2020 #MayDay2020 #maywish https://t.co/GcQ2f7dKFC"
2020-05-01 22:02:20+00:00,"Lockdown =3

I'm in Red 🔴 Zone 😢
  
            And you  ?????",nizami_sahab_09,mumbai india,अन्ध भक्त दूर रहें 🔥🔥🔥,1062,1165,2139,False,
2020-05-01 22:02:23+00:00,"RT @priyankadeo: What's allowed in 🔴  zone:
-industrial, construction, food processing, MNREGA, 🧱-kilns
-🚗🏍️ for permitted activities
-stan…",Piyushhkg,bhopal india,"Garden Lover. 
BooKs Addict.
Proud Nationalist🇮🇳
Proud Bhakt💪💪",74,247,1769,False,"What's allowed in 🔴  zone:
-industrial, construction, food processing, MNREGA, 🧱-kilns
-🚗🏍️ for permitted activities
-standalone shops can open
-e-commerce for essential items
-Private offices can operate w/33% strength
-7pm-7am #StayAtHome

*Doesn't apply to containment zones"
2020-05-01 22:02:28+00:00,RT @Asif_Zakaria: Ongoing sale of reasonable veggies and fruit in your area was held today at Chapel Road &amp; Mount Mary steps Near Kripa Bui…,BandraYouth,mumbai india,Social work via Public Politician Partnership Initiatives & highlighting citizen problems. Presence in Bandra (Head office at Naupada),87,236,734,False,Ongoing sale of reasonable veggies and fruit in your area was held today at Chapel Road &amp; Mount Mary steps Near Kripa Building for benefit of local residents maintaining #SocialDistancing https://t.co/HZ5nw68Sgk
2020-05-01 22:02:31+00:00,"RT @GretaThunberg: School strike week 89.
#climatestrikeonline  #StayAtHome #fridaysforfuture #schoolstrike4climate #flattenthecurve https:…",YogeshShastri02,india,"If not us, who? If not now, when? Climate Change, Mother Earth servant. Due to time constraints may miss some tweets. RT's are not always endorsement. FFF. RIP.",172,1089,3258,False,"School strike week 89.
#climatestrikeonline  #StayAtHome #fridaysforfuture #schoolstrike4climate #flattenthecurve https://t.co/FlvYH0qCOI"
2020-05-01 22:02:36+00:00,Listen: A New Hope In The Battle Against COVID-19 https://t.co/ppJf8SlfBa https://t.co/a4nq1VLY5L,hscelebrities,hyderabad india,,101,172,62555,False,
2020-05-01 22:09:36+00:00,"Ahmedabad Gujarat Police  stopped an ambulance allegedly abused driver and accused him of spreading #Covid19.Cops detained Ambulance which belong to Jamiat Ulema-e-Hind Noorjahan Shaikh had tocarry her 2yo sick daughter to hospital

#Islamophobia_In_India https://t.co/1eivHGwQd3",ShakilS26963172,india,"I Am Student YCMOU, I Love Nature, I Love Humanity.",4126,2972,35208,False,
2020-05-01 22:09:38+00:00,RT @BillGates: Humankind has never had a more urgent task than creating broad immunity for coronavirus. It’s going to require a global coop…,AteeqSiddiqui19,new delhi hyderabad india,"INC Member, TPCC Permenant Invitee ,Director Lyncbiz, GS Rajiv Gandhi Univ ,  Member Nasscom, MAIT, ICBC",236,100,4980,False,Humankind has never had a more urgent task than creating broad immunity for coronavirus. It’s going to require a global cooperative effort like the world has never seen. But I know we’ll get it done. There’s simply no alternative. https://t.co/lDRkgqJ39k
2020-05-01 22:09:43+00:00,"RT @AyshaRenna: The video is from Ahmedabad, Gujarat. Police  stopped an ambulance, allegedly abused driver and accused him of spreading #C…",ShakilS26963172,india,"I Am Student YCMOU, I Love Nature, I Love Humanity.",4126,2972,35208,False,"The video is from Ahmedabad, Gujarat. Police  stopped an ambulance, allegedly abused driver and accused him of spreading #Covid19.Cops detained Ambulance which belong to Jamiat Ulema-e-Hind, Noorjahan Shaikh had to carry her 2yo sick daughter to hospital.

#Islamophobia_In_India https://t.co/0ezpt4FP0A"
2020-05-01 22:09:56+00:00,"RT @Dhananjayang: Red, Orange &amp; Green Zones of #Coronaindia ...many main cities are in Red Zone. Looks like while May month shall go like t…",mdtayyabqureshi,hyderabad india,"you won’t understand, and I can't explain.. @cricketayyab",80,340,508,False,"Red, Orange &amp; Green Zones of #Coronaindia ...many main cities are in Red Zone. Looks like while May month shall go like this in lockdown ☹️🤔🤔 https://t.co/n3tdnwf8AE"
2020-05-01 22:10:01+00:00,RT @prakashmenon51: CDS-IAF-conduct fly past from Srinagar to Tvm.From dibrugarh to Kutch. Hosps to be showered with petals by hearts. IN -…,RohitThakurgi,india,,231,3222,72617,False,"CDS-IAF-conduct fly past from Srinagar to Tvm.From dibrugarh to Kutch. Hosps to be showered with petals by hearts. IN - light up at sea, Army -band display infront of covid Hosps to express gratitude for Covid warriors on 3rd May.

Wonder who comes up with these ideas?@rwac48"
2020-05-01 22:10:08+00:00,"RT @SalmanSoz: Just think about it: @mihirssharma notes that L&amp;T paid 150 cr to PM CARES fund. If L&amp;T had not done that, these 1600 workers…",MonaAmbegaonkar,india,"Actor, Activist, Adventurer...Indian Citizen...won’t be moving to Pakistan, ever. 🤪🤪🤪 Truth & Satire & Humour. Be-shaq.",15599,682,82102,True,"Just think about it: @mihirssharma notes that L&amp;T paid 150 cr to PM CARES fund. If L&amp;T had not done that, these 1600 workers could be paid  on average 15000 a month for over 5 years. Will PM @narendramodi now ensure these workers get paid? https://t.co/VMyogAkZ6C"
2020-05-01 22:10:09+00:00,"This is as useless as was clapping and utensils banging!

This government is as useless as their decisions are!

#BipinRawat
#Covid_19

https://t.co/kUddFLgmfT",a_rare_quality,dharti ka naya paatal india,"a MUSLIM loving HINDU!!










































Liberal, Secular, Socially Aware, like to read Human Brain..",204,99,8538,False,
2020-05-01 22:10:16+00:00,"RT @ANI: United States of America (USA) approves Gilead's remdesivir drug for #coronavirus patients, says President Donald Trump: AFP news…",Shubham19011997,india,"Journalist.
Re-Tweets are not endorsements",119,776,718,False,"United States of America (USA) approves Gilead's remdesivir drug for #coronavirus patients, says President Donald Trump: AFP news agency"
2020-05-01 22:10:17+00:00,"RT @AskAnshul: Owaisi's AIMIM in lockdown

1) Telangana: AIMIM corporator Murtza threatened cops in hyderabad for presence near Mosque

2)…",sudsNBT,mumbai india,"jack of all , master of none ☻",183,110,26130,False,"Owaisi's AIMIM in lockdown

1) Telangana: AIMIM corporator Murtza threatened cops in hyderabad for presence near Mosque

2) Maharashtra: Strike by doctors as AIMIM MLA Mufti barged into hospital with goons

3) UP: AIMIM leader Alam arrested for spreading fake news to create panic"
2020-05-01 22:10:21+00:00,RT @tulika_devi: Not extension it's kinda relaxation! Can only pray we don't see bunch of #COVIDIOTS on road destroying 41day's effort put…,MimAlfahad,guwahati india,"অসমীয়া । Contractor । Indian
I'm happy with all that I have",309,753,7357,False,"Not extension it's kinda relaxation! Can only pray we don't see bunch of #COVIDIOTS on road destroying 41day's effort put by authority and sensible citizens.
#Assam
#StayHome"
2020-05-01 22:10:23+00:00,RT @hershybru: Supersport showing the #438 game . The bat i used  that day will be up for auction to raise funds for covid. Kept it all the…,crus07,india,"Tweeting from India - mostly about Cricket, Movies, Food!",111,362,6556,False,Supersport showing the #438 game . The bat i used  that day will be up for auction to raise funds for covid. Kept it all these years. https://t.co/VyGyAzKVSn
2020-05-01 22:10:24+00:00,"RT @MrKeepItRegular: Meanwhile in China, they are treating Africans worse and blaming them because of the virus",ArjunM1412,mumbai india,"The Han Solo of digital artists. But not one who enjoys staying solo. All of my own posts and opinions are family-friendly, but issues, not always.",1318,1008,68101,False,"Meanwhile in China, they are treating Africans worse and blaming them because of the virus https://t.co/rCYOVRmwP6"
2020-05-01 22:10:37+00:00,RT @RomanaRaza: Lockdown itna extend ho gaya hai ki khatam hone ke baad relatives bolenge arey beta kitne bade hogaye ho tum..,AshuKharb100,new delhi india,"Dr. Shaab
MBBS student Delhi .. 
Jaat 💪💪🙏🙏 Haryanvi ..😎😎
Salman Khan 😘😘😍🤘",17,271,373,False,Lockdown itna extend ho gaya hai ki khatam hone ke baad relatives bolenge arey beta kitne bade hogaye ho tum..
2020-05-01 22:10:42+00:00,RT @hend_mana: BREAKING: A UAE research institute has developed a breakthrough treatment for COVID-19 which could be a game-changer in the…,Jawyonurluck,kolkata india,"CA. Invite all to the way of Lord with wisdom and beautiful preaching and argue with them , reason with them in a manner which is best and most gracious...",161,292,33931,False,BREAKING: A UAE research institute has developed a breakthrough treatment for COVID-19 which could be a game-changer in the global fight against the virus. 1/5
2020-05-01 22:10:58+00:00,"RT @NOCCiBalasore: @SPBalasore 
@DBalasore 
Sirs please advise the #policemen not to beat the #factory_workers  on commute. They are also o…",amitkugiri,india,,251,1552,306,False,"@SPBalasore 
@DBalasore 
Sirs please advise the #policemen not to beat the #factory_workers  on commute. They are also our #unsung_heros #corona_warriors ensuring production of essential commodities for the general public during the #lockdown
#Mayday
#InternationalLabourDay https://t.co/qiTOTLQwd5"
2020-05-01 22:11:03+00:00,RT @MenWelfare: #SIFONE #8882498498 Helpline for Men sees 40% reduction in calls during Lockdown as Men are unable to reach out for help.…,UdayMra,pune india,"Human, Proud MRA member. fight against biased laws. Crime has no gender",892,1242,70148,False,"#SIFONE #8882498498 Helpline for Men sees 40% reduction in calls during Lockdown as Men are unable to reach out for help.

Let's Stop #DomesticViolenceOnMen and #MakeHomeSafe4Men

Most States show more than 50% reduction on call volume during #Lockdown i.e. April 2020 https://t.co/RMMd3gd5OJ"
2020-05-01 22:11:06+00:00,"RT @vivekitbp: 1st Battalion ITBP, Joshimath, Uttarakhand distributed food and ration items to the locals.
#COVID19 
#Covid_19india 
#Lockd…",JatinMakol,new delhi india,Love for MOTHER India is Permanent.🇮🇳 #LiveForOthers,1315,1105,15057,False,"1st Battalion ITBP, Joshimath, Uttarakhand distributed food and ration items to the locals.
#COVID19 
#Covid_19india 
#Lockdownextention  
#Himveers https://t.co/RXgBD3NHlj"
2020-05-01 22:11:09+00:00,"How to do Voucher Entry in Tally and Reports in Tally Learning Series Part 2 without sound
https://t.co/Wp4WAMCMWL #learntally #stayhome #staysafe",nobleshah,maharashtra india,Published 100 books on Kindle under the banner PopKorn Press :) Thank you Sonyl Varma find them all here https://t.co/PSLU4JGfym😀,1931,2931,93480,False,
2020-05-01 22:11:10+00:00,RT @CIOonline: What #CIOs really think about the #COVID19 crisis. Exclusive survey reveals how #ITleaders responded to the #pandemic and th…,sectest9,hyderabad india,News Hub! Get the latest Security News & Updates!,31929,1,1878440,False,"What #CIOs really think about the #COVID19 crisis. Exclusive survey reveals how #ITleaders responded to the #pandemic and the effect it is having on #ITstrategy and spending. https://t.co/qJp1bCqQ6P 

@EricKnorr @IDGWorld

#WorkFromHome #RemoteWorkers #cybersecurity #ITbudgets"
2020-05-01 22:11:12+00:00,"@RanvirShorey You can’t extend anything which didn’t exist.

People have been flouting lockdown, there is no L&amp;O.
Everything has gone for a toss.

Beni fita of living in the state rules by “Best CM in the world”.

Goodnight.",4Sqft,india,,122,445,14132,False,
2020-05-01 22:11:24+00:00,"RT @IndiasMuslims: Islamic speaker Adv Faiz Syed, who was falsely accused of inspiring people to spit &amp; spread the coronavirus in the count…",faiazahmed,chennai tamilnadu india,"Mechanical Engineer, self employed entrepreneur, views are personal",584,1909,67785,False,"Islamic speaker Adv Faiz Syed, who was falsely accused of inspiring people to spit &amp; spread the coronavirus in the country by IndiaTV has filed a defamation suit against the channel, seeking an unconditional public apology and Rs 5 crore as compensation.

https://t.co/k0HWyO4VmC"
2020-05-01 22:11:25+00:00,RT @BillGates: There are over 100 different coronavirus vaccine candidates in the works. These candidates take a variety of approaches to p…,umeshshan2,india,Human,29,358,8522,False,There are over 100 different coronavirus vaccine candidates in the works. These candidates take a variety of approaches to protecting the body against COVID-19: https://t.co/sFTGWFLgIq https://t.co/9iPgeIzG1E
2020-05-01 22:11:34+00:00,"RT @dpradhanbjp: Thank PM Shri @narendramodi, HM  Shri @amitshah and Rail Min. Shri  @PiyushGoyal for running Shramik Special Trains for mi…",BJPrajeshmishra,india,#StayHome #StaySafe 🙏🙏🙏,296,220,28829,False,"Thank PM Shri @narendramodi, HM  Shri @amitshah and Rail Min. Shri  @PiyushGoyal for running Shramik Special Trains for migrant workers, pilgrims, tourists, students and other categories of people stranded at different parts of the country due to the COVID-19 situation."
2020-05-01 22:11:36+00:00,"RT @PIBHomeAffairs: Movement of migrant workers, pilgrims, tourists, students &amp; other persons, stranded at different places, is also allowe…",nikendrr,uttar pradesh india,ॐ | Sanātanī Dhārmā ❤️ | Karan Aujhla 🖤  | 🍁,94,1647,25771,False,"Movement of migrant workers, pilgrims, tourists, students &amp; other persons, stranded at different places, is also allowed by #SpecialTrains to be operated by @RailMinIndia.  MoR to designate nodal officer(s) for coordinating with States/ UTs for their movement
#lockdown #Covid_19 https://t.co/UvEvDH1Ibj"
2020-05-01 22:11:42+00:00,RT @narendramodi: I welcome the announcements by the Chief of Defence Staff today. India has waged a strong fight against COVID-19 due to c…,Abdul_Wahab_SP,barabanki up india,"Official Twitter account of @AbdulWahabKhan, Student, Social Worker, @yadavakhilesh fan, Youth Leader of @samajwadiparty-270 Vidhan Sabha Daryabad, Barabanki UP",2062,4626,62536,False,I welcome the announcements by the Chief of Defence Staff today. India has waged a strong fight against COVID-19 due to courageous frontline warriors who have cared and cured many. They are spectacular. India applauds them and their families. https://t.co/IeKb7qZYwI
2020-05-01 22:12:09+00:00,RT @RxZankhu3: Medical and paramedical staff  are fighting against Corona and stone pelters. Please convert NPStogpf and support corona war…,ankurkapadiya3,modasa india,PHARMACIST@PHC  GUJRAT,766,888,8984,False,"Medical and paramedical staff  are fighting against Corona and stone pelters. Please convert NPStogpf and support corona warriors.
#ConvertNPStoGPF 
#AcknowledgePharmacist
@narendramodi @pmoindia @AmitShah @finminindia @ianuragthakur @nsitharamanoffice @NmopsInd"
2020-05-01 22:12:09+00:00,"RT @iamwithtruth1: In Ranchi Volunteers from across religions are helping Anjuman Islamia, a socio-religious body of Muslims, to help them…",tweetafsarbasha,mumbai india,....,34,116,429,False,"In Ranchi Volunteers from across religions are helping Anjuman Islamia, a socio-religious body of Muslims, to help them observe the holy month of Ramzan amid the lockdown imposed to contain the spread of the novel coronavirus.
@IndiasMuslims

#Lockdown3

https://t.co/iYI6QhKWTW"
2020-05-01 22:12:14+00:00,"I'm amazed to see the less cases of #WestBengal
Thank You @MamataOfficial Di....
You're doing well😉
Joy Shri Ram😊 https://t.co/32Ivppqn6G",Bhart_09,patna india,"Proud of all 👉#Hindu #Indian #Bihari Someimes Satire| ☕❤️
Founder of @B4Deo 💉 ; #GoGreenPatna Campaign|
Poetry| Blood Donor/ Motivator|
Insta:@Bhart_09",3033,222,28687,False,
2020-05-01 22:12:28+00:00,"RT @hvgoenka: Just heard : 

Bengal is behaving like a watermelon - green zone outside, red zone inside.
#Coronavirus",Raghvender_,new delhi india,"Peace is the Mission👈😇👉Music is the Weapon .
(Hindi,Sports, Politics) || Earth Is For Everyone || 
|| Save Flora n Fauna ||
🕉️ शांति",245,441,8590,False,"Just heard : 

Bengal is behaving like a watermelon - green zone outside, red zone inside.
#Coronavirus"
2020-05-01 22:12:31+00:00,RT @MODIfiedVikas: Any CM wish such mega failure should have resigned by now. But all he cares about is his CM chair. I hope things get bet…,sudsNBT,mumbai india,"jack of all , master of none ☻",183,110,26130,False,Any CM wish such mega failure should have resigned by now. But all he cares about is his CM chair. I hope things get better. Worried about my friends in Maharashtra 😔 https://t.co/Bra18GnW7e
2020-05-01 22:12:37+00:00,"RT @DealForma: Coronavirus vaccine partnerships. Sample of 20 deals from the full report over at @Pharmashot #COVID19 #Biopharma

https://t…",consultoctavus,new delhi india,"Octavus is a boutique consulting, engaged in comprehensive business & competitive intelligence, market assessment & conference coverage to Lifesciences industry",414,1526,613,False,"Coronavirus vaccine partnerships. Sample of 20 deals from the full report over at @Pharmashot #COVID19 #Biopharma

https://t.co/3xlje8RzLU https://t.co/iyziSIK1Tf"
2020-05-01 22:12:38+00:00,"RT @narendramodi: Moments like this fill the heart with happiness. 

This is the spirit of India.

We will courageously fight COVID-19.

We…",Vani_Vishakha,bengaluru india,,63,478,4094,False,"Moments like this fill the heart with happiness. 

This is the spirit of India.

We will courageously fight COVID-19.

We will remain eternally proud of those working on the frontline. https://t.co/5amb5nkikS"
2020-05-01 22:12:40+00:00,RT @alokebajpai: Missing these sounds ? I am for sure #FridayFeeling #MayDay #lockdown https://t.co/FrRVHRK3yA,Mukeshbabu25,bengaluru chennai india,"23|First-gen Entrepreneur, Ex-Visionary & Architect @ https://t.co/4VMS45T4QK | YC SS '18 | IIM CIP Incubatee
All things business & people
Hustler at heart | IIT G Alumnus",83,844,695,False,Missing these sounds ? I am for sure #FridayFeeling #MayDay #lockdown https://t.co/FrRVHRK3yA
2020-05-01 22:12:41+00:00,RT @airnewsalerts: Government raised the minimum support price for Minor Forest Produce of 49 items in view of circumstances arising out of…,prakashsourav99,india,,61,52,8642,False,Government raised the minimum support price for Minor Forest Produce of 49 items in view of circumstances arising out of #COVID19.
2020-05-01 22:12:47+00:00,"2 minute silence for all those who thinks lockdown will end on 17th may

#Lockdownextention https://t.co/qpuAdzXOyc",khanhidayath7,hyderabad india,Enterpreneur | AIMIM Party Member | Fitnessfreak | snapchat: hidayathkhan | whatsapp: 09885990920,34,148,50,False,
2020-05-01 22:12:58+00:00,"RT @ANI: United States of America (USA) approves Gilead's remdesivir drug for #coronavirus patients, says President Donald Trump: AFP news…",katakshb,bengaluru india,"#Good_Egg
RT's not Endorsement",252,489,97108,False,"United States of America (USA) approves Gilead's remdesivir drug for #coronavirus patients, says President Donald Trump: AFP news agency"
2020-05-01 22:13:13+00:00,"RT @ANI: United States of America (USA) approves Gilead's remdesivir drug for #coronavirus patients, says President Donald Trump: AFP news…",shobhit_parth,lucknow india,💜_Perfection is a journey not the destination_💜,34,154,1246,False,"United States of America (USA) approves Gilead's remdesivir drug for #coronavirus patients, says President Donald Trump: AFP news agency"
2020-05-01 22:13:13+00:00,RT @MODIfiedVikas: Any CM wish such mega failure should have resigned by now. But all he cares about is his CM chair. I hope things get bet…,trader_ram,new delhi india,"Trader, 22,
Hindu Nationalist
💰💸🕉️🇮🇳",35,420,1913,False,Any CM wish such mega failure should have resigned by now. But all he cares about is his CM chair. I hope things get better. Worried about my friends in Maharashtra 😔 https://t.co/Bra18GnW7e
