created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-03-11 01:10:59+00:00,RT @AdityaRajKaul: JUST IN: UK Health Minister Nadine Dorries has been diagnosed with #coronavirus. She attended a 10 Downing Street recept…,Kamaalsharma,mumbai india,RT's r not endorsement|Politics & Cricket| Ardent @Sachin_rt and @Msdhoni Fan| Secular not PSEUDO Secular| Not an Adarsh Liberal Type.,775,429,39227,False,JUST IN: UK Health Minister Nadine Dorries has been diagnosed with #coronavirus. She attended a 10 Downing Street reception hosted by Prime Minister Boris Johnson on Thursday. She has been keep under observation in isolation. UK has reported 373 Corona cases with six deaths.
2020-03-11 01:11:09+00:00,RT @ANI: Govt of India: Passengers travelling from/having visited Italy or Republic of Korea&amp;desirous of entering India will need certifica…,DpkVohra,chandigarh india,"Live n let live, To get respect give respect, True supporter of BJP and Sh. Narendra Modi, Beti Bachao Beti Padao, Soch Badlo Desh Badlega, New India, BJP2024",465,30,79218,False,Govt of India: Passengers travelling from/having visited Italy or Republic of Korea&amp;desirous of entering India will need certificate of having tested negative for COVID-19 from designated laboratories authorised by health authorities of these countries from today.
2020-03-11 01:11:10+00:00,"RT @pranavrajs: .@CMOKerala: In this situation with more people on #coronavirus quarantine, we will see a spike in internet usage and more…",46Kartheek,chennai india,Introvert. Once & for all an UPSC aspirant. Ask your conscience who you are. Vivid reader. 3 Failed attempts. Ex-UPSC aspirant. Programmer. Born n Tirupathi,30,1089,1263,False,".@CMOKerala: In this situation with more people on #coronavirus quarantine, we will see a spike in internet usage and more people will come online. Measures have been taken to fix issues in bandwidth and connectivity. Man!!! If it is true, their planning is next level. https://t.co/XDBwiyFcPS"
2020-03-11 01:11:29+00:00,"RT @connectgurmeet: 2003-SARS is going to kill us 

2005-Bird Flu 
2009-Swine Flu
2012-Mayan calendar predicts d world endin
2013-NKorea wi…",nityanand00,new delhi india,Passionate follower of capital markets n an avid traveller,65,252,1081,False,"2003-SARS is going to kill us 

2005-Bird Flu 
2009-Swine Flu
2012-Mayan calendar predicts d world endin
2013-NKorea wil cause WWIII 
2014-Ebola Virus
2016-Zika Virus
2019-US Iran war

2020-Corona Virus is goin to kil us

*Truth is FEAR is killing us*

Be cautious but dont panic"
2020-03-11 01:11:31+00:00,RT @SpokespersonCHN: President Xi Jinping told medical workers on the frontline: I can't see your faces behind the masks. But you are the l…,raghavan1314,bengaluru india beijing prc,"Lived & Loving China, Beijinger by Heart! 
Fan of XiJinping's Wisdom on Governance, Poverty Allevition, SharedFuture for Humankinds, BeltandRoad & Movieprenaur!",1287,1277,11246,False,"President Xi Jinping told medical workers on the frontline: I can't see your faces behind the masks. But you are the loveliest in my eyes, and in people's heart. https://t.co/uhl9FYBiz1"
2020-03-11 01:11:34+00:00,"RT @PTI_News: Two more persons test positive for coronavirus in Pune, taking number of confirmed cases in the city to four: senior official",rahul08_kumar,durgapur india,"VENI VIDI VICI 
I came I saw I conquered",142,67,41799,False,"Two more persons test positive for coronavirus in Pune, taking number of confirmed cases in the city to four: senior official"
2020-03-11 01:12:08+00:00,"RT @Genesesxxx: Just wanna leave it here. 

COVID-19 

PHILIPPINES https://t.co/SqIA4deGBB",ahmedmoizuddin3,gulbarga india,Mechanical Engineer,34,107,237,False,"Just wanna leave it here. 

COVID-19 

PHILIPPINES https://t.co/SqIA4deGBB"
2020-03-11 01:12:17+00:00,These students built a hand-sanitizing robot out of LEGO bricks to help fight the spread of the #coronavirus https://t.co/XsKFf1YFg9,v_shakthi,bengaluru india,"Tech Analyst, Tech Blogger, Disability Rights Activist ♿,  Cloud and AI evangelist, Owner of @thequill_in. Email: shakthi@thequill.in",143066,107948,402194,True,
2020-03-11 01:12:25+00:00,"#GodMorningWednesday
Be Merciful to Living Beings. All creatures are dear of God. Don't cut any animal for meat. It is Heinous Sin. And God is not pleased to us when we cut his children on his name.
- Saint Rampal Ji Maharaj
#CoronaOutbreak #COVID19 https://t.co/5qK4toOlpX",BhardwajKrishma,himachal pradesh india,*Medical student*,573,483,1600,False,
2020-03-11 01:12:27+00:00,RT @Independent: Italy suspends mortgage payments amid coronavirus lockdown https://t.co/pxpLRtpRdc,MITPAR,mumbai india,,104,302,305,False,Italy suspends mortgage payments amid coronavirus lockdown https://t.co/pxpLRtpRdc
